#redshift 	 LCOprime 
4.52452	4.44454653876e+12
4.52953	4.45214406374e+12
4.53453	4.45974470236e+12
4.53954	4.4673484503e+12
4.54454	4.47495530329e+12
4.54955	4.48256525704e+12
4.55455	4.49017830727e+12
4.55956	4.49779444974e+12
4.56456	4.50541368019e+12
4.56957	4.51303599437e+12
4.57457	4.52066138806e+12
4.57958	4.52828985704e+12
4.58458	4.53592139709e+12
4.58959	4.54355600401e+12
4.59459	4.5511936736e+12
4.5996	4.5588344017e+12
4.6046	4.56647818411e+12
4.60961	4.57412501667e+12
4.61461	4.58177489524e+12
4.61962	4.58942781567e+12
4.62462	4.59708377381e+12
4.62963	4.60474276555e+12
4.63463	4.61240478676e+12
4.63964	4.62006983334e+12
4.64464	4.62773790119e+12
4.64965	4.63540898622e+12
4.65465	4.64308308435e+12
4.65966	4.6507601915e+12
4.66466	4.65844030362e+12
4.66967	4.66612341666e+12
4.67467	4.67380952656e+12
4.67968	4.6814986293e+12
4.68468	4.68919072085e+12
4.68969	4.69688579719e+12
4.69469	4.70458385431e+12
4.6997	4.71228488822e+12
4.7047	4.71998889493e+12
4.70971	4.72769587046e+12
4.71471	4.73540581082e+12
4.71972	4.74311871207e+12
4.72472	4.75083457025e+12
4.72973	4.75855338141e+12
4.73473	4.76627514161e+12
4.73974	4.77399984693e+12
4.74474	4.78172749344e+12
4.74975	4.78945807725e+12
4.75475	4.79719159443e+12
4.75976	4.80492804112e+12
4.76476	4.8126674134e+12
4.76977	4.82040970742e+12
4.77477	4.82815491931e+12
4.77978	4.8359030452e+12
4.78478	4.84365408124e+12
4.78979	4.8514080236e+12
4.79479	4.85916486843e+12
4.7998	4.86692461192e+12
4.8048	4.87468725025e+12
4.80981	4.88245277961e+12
4.81481	4.8902211962e+12
4.81982	4.89799249622e+12
4.82482	4.9057666759e+12
4.82983	4.91354373146e+12
4.83483	4.92132365913e+12
4.83984	4.92910645516e+12
4.84484	4.93689211578e+12
4.84985	4.94468063728e+12
4.85485	4.95247201589e+12
4.85986	4.96026624791e+12
4.86486	4.96806332962e+12
4.86987	4.97586325729e+12
4.87487	4.98366602724e+12
4.87988	4.99147163577e+12
4.88488	4.99928007919e+12
4.88989	5.00709135383e+12
4.89489	5.01490545601e+12
4.8999	5.02272238208e+12
4.9049	5.03054212837e+12
4.90991	5.03836469125e+12
4.91491	5.04619006708e+12
4.91992	5.05401825221e+12
